2.776266038417816162e-01,-1.355008006095886230e+00
3.741955995559692383e+00,-1.631263732910156250e+01
3.362254381179809570e+00,-3.858208417892456055e+00
1.374911665916442871e+00,-1.370490550994873047e+00
1.419295907020568848e+00,-1.350028872489929199e+00
1.499139904975891113e+00,-1.360609292984008789e+00
1.566968917846679688e+00,-1.356687903404235840e+00
1.645953059196472168e+00,-1.359021306037902832e+00
1.707303881645202637e+00,-1.343761086463928223e+00
1.784636735916137695e+00,-1.338217616081237793e+00
1.894565463066101074e+00,-1.352579474449157715e+00
1.986307263374328613e+00,-1.349056959152221680e+00
2.085045576095581055e+00,-1.345934391021728516e+00
2.200191020965576172e+00,-1.348407626152038574e+00
2.327679395675659180e+00,-1.352670907974243164e+00
2.448808193206787109e+00,-1.347434043884277344e+00
2.593754529953002930e+00,-1.349121689796447754e+00
2.731984853744506836e+00,-1.340770602226257324e+00
2.200475502014160156e+01,-7.765366077423095703e+00
4.072440624237060547e+00,-1.330854296684265137e+00
4.407962322235107422e+00,-1.327201485633850098e+00
4.820006847381591797e+00,-1.329107403755187988e+00
1.297511577606201172e+01,-3.253240823745727539e+00
6.525999546051025391e+00,-1.315220594406127930e+00
7.370894908905029297e+00,-1.306848049163818359e+00
2.161041259765625000e+01,-3.312047481536865234e+00
9.984260559082031250e+00,-1.291929841041564941e+00
1.209890365600585938e+01,-1.278560519218444824e+00
1.560320758819580078e+01,-1.280584335327148438e+00
5.847090721130371094e+00,-3.423967361450195312e-01
5.706706523895263672e+00,-2.003593444824218750e-01
5.681812763214111328e+00,-6.647107750177383423e-02
5.709619045257568359e+00,6.679565459489822388e-02
5.840627670288085938e+00,2.050604969263076782e-01
2.945139122009277344e+01,4.513764858245849609e+00
2.445146942138671875e+01,4.335204124450683594e+00
2.162785911560058594e+01,4.358778953552246094e+00
3.900110721588134766e+00,8.814333677291870117e-01
3.817120075225830078e+00,9.570630192756652832e-01
3.796681880950927734e+00,1.046927094459533691e+00
3.788467168807983398e+00,1.140676021575927734e+00
3.874814748764038086e+00,1.266270637512207031e+00
1.206455898284912109e+01,4.257519721984863281e+00
2.404631233215332031e+01,9.123868942260742188e+00
9.763563156127929688e+00,4.237065315246582031e+00
9.164636611938476562e+00,4.234615325927734375e+00
1.028777122497558594e+01,5.660748958587646484e+00
7.281501770019531250e+00,4.231456279754638672e+00
6.883960723876953125e+00,4.218898773193359375e+00
6.543501377105712891e+00,4.223946571350097656e+00
2.346437644958496094e+01,1.593649196624755859e+01
5.111714363098144531e+00,4.220610618591308594e+00
4.858039855957031250e+00,4.206109523773193359e+00
4.640689849853515625e+00,4.211857795715332031e+00
4.415685176849365234e+00,4.200181961059570312e+00
4.228778362274169922e+00,4.215179443359375000e+00
4.036662578582763672e+00,4.216495513916015625e+00
3.843036890029907227e+00,4.207008361816406250e+00
2.728855371475219727e+00,4.197654724121093750e+00
2.589398860931396484e+00,4.194725513458251953e+00
2.459056138992309570e+00,4.200348854064941406e+00
2.315698623657226562e+00,4.176612377166748047e+00
2.200832366943359375e+00,4.198126792907714844e+00
2.070255517959594727e+00,4.184270858764648438e+00
1.947903633117675781e+00,4.180275917053222656e+00
1.835416436195373535e+00,4.192361831665039062e+00
1.727292180061340332e+00,4.210886955261230469e+00
1.603124022483825684e+00,4.184410095214843750e+00
1.490764260292053223e+00,4.181420326232910156e+00
1.387415289878845215e+00,4.199657917022705078e+00
4.366990566253662109e+00,1.433642196655273438e+01
1.600280702114105225e-01,4.174499034881591797e+00
6.271933019161224365e-02,4.203603267669677734e+00
-3.548601642251014709e-02,4.185864448547363281e+00
-1.326265335083007812e-01,4.159549713134765625e+00
-2.313877493143081665e-01,4.182182788848876953e+00
-3.303095102310180664e-01,4.190149307250976562e+00
-4.261974394321441650e-01,4.161277294158935547e+00
-5.266405344009399414e-01,4.175608634948730469e+00
-6.260415911674499512e-01,4.174540042877197266e+00
-7.274087667465209961e-01,4.181037425994873047e+00
-8.256502151489257812e-01,4.166040420532226562e+00
-9.299211502075195312e-01,4.177182674407958984e+00
-1.030654430389404297e+00,4.167485237121582031e+00
-1.137930393218994141e+00,4.179185867309570312e+00
-7.330659866333007812e+00,2.463406753540039062e+01
-2.472590208053588867e+00,4.528122901916503906e+00
-2.405138969421386719e+00,4.169626712799072266e+00
